sample,shoving_setting,axis,bin_scheme,multiplicity_bin,multiplicity_bin_text,n,block,number_of_events,number_of_valid_pairs,numerator
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",1,14,12,228,-38.087979595
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",2,14,12,228,12.209288009
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,0_10,"[0,10)",3,14,12,228,-4.3054250816
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",1,14,823,34482,-3595.25434199
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",2,14,823,34482,1385.59665668
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,10_15,"[10,15)",3,14,823,34482,-1446.79942733
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",1,14,12386,906208,-65106.4925847
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",2,14,12386,906208,480.755308082
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,15_20,"[15,20)",3,14,12386,906208,-21495.4898709
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",1,14,53498,6069376,-383022.74013
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",2,14,53498,6069376,7611.21014185
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,20_25,"[20,25)",3,14,53498,6069376,-128983.553624
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",1,14,93870,15340154,-908547.334517
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",2,14,93870,15340154,98323.9180626
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,25_30,"[25,30)",3,14,93870,15340154,-307004.18744
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",1,14,84045,18818850,-1002298.77388
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",2,14,84045,18818850,203423.936102
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,30_35,"[30,35)",3,14,84045,18818850,-339845.457294
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",1,14,45775,13445630,-640625.468798
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",2,14,45775,13445630,233095.228746
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,35_40,"[35,40)",3,14,45775,13445630,-197995.534307
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",1,14,22091,8778564,-341457.048035
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",2,14,22091,8778564,164125.336067
"Pythia WW nominal shoving",nominal_shoving,thrust,standard,40_999,"[40,inf)",3,14,22091,8778564,-94397.6658376
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",1,14,84045,18818850,-1002298.77388
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",2,14,84045,18818850,203423.936102
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,30_35,"[30,35)",3,14,84045,18818850,-339845.457294
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",1,14,45775,13445630,-640625.468798
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",2,14,45775,13445630,233095.228746
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,35_40,"[35,40)",3,14,45775,13445630,-197995.534307
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",1,14,16602,6160650,-250560.095287
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",2,14,16602,6160650,114306.129045
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,40_45,"[40,45)",3,14,16602,6160650,-77332.2567161
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",1,14,4509,2062322,-76888.6134326
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",2,14,4509,2062322,45059.349281
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,45_50,"[45,50)",3,14,4509,2062322,-13341.2163551
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",1,14,980,555592,-14008.3393151
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",2,14,980,555592,4759.85774069
"Pythia WW nominal shoving",nominal_shoving,thrust,high_multiplicity,50_999,"[50,inf)",3,14,980,555592,-3724.19276628
